ID,N,Ha
3862,22,2.712
3863,55,5.424
3866,1,26.231
3873,1,5.945
3874,121,33.387
3876,28,9.998
3877,58,30.985
3878,21,4.273
3883,5,5.304
3884,4,2.722
3886,13,8.187
3887,17,3.403
3891,114,23.469
3892,103,28.213
3894,21,3.153
3895,103,3.153
3896,57,2.682
3897,104,22.498
3899,22,21.277
3901,55,25.3
3902,21,3.183
3903,23,2.802
3906,38,8.207
3909,4,7.386
3910,61,10.649
3919,6,3.082
3920,9,5.374
3923,5,7.246
3925,38,2.672
3928,47,8.247
3929,1,2.452
3931,61,3.713
3933,1,8.257
3935,3,8.637
3937,3,2.522
3941,45,4.153
3942,52,8.116
3944,120,29.644
3947,29,3.633
3949,94,9.808
3951,4,4.333
3953,33,29.063
3954,41,2.982
3955,171,86.419
3963,3,7.826
3968,56,7.726
3970,85,2.932
3973,15,3.973
3974,8,3.703
3975,56,9.027
3976,15,2.372
3977,18,6.825
3978,31,11.129
3981,48,17.854
3984,2,9.127
3985,169,48.108
3986,25,6.005
3991,19,3.423
3992,25,10.088
3998,1,5.464
4007,21,3.223
4012,5,8.527
4014,36,9.047
4016,7,8.106
4029,61,5.634
4031,64,3.443
4037,37,2.902
4042,46,2.302
4043,24,2.962
4045,27,10.258
4046,7,5.995
4047,36,3.753
4052,22,4.153
4053,60,23.429
4054,32,3.153
4055,113,3.253
4056,31,3.653
4057,41,3.403
4058,40,12.51
4063,35,4.123
4065,165,25.33
4072,76,4.934
4073,55,3.683
4083,59,3.243
4088,53,2.752
4089,13,25.651
4093,48,4.824
4095,7,6.635
4096,26,2.122
4098,37,8.847
4100,113,23.409
4103,36,9.868
4104,35,2.992
4108,79,3.122
4109,59,9.678
4111,30,7.826
4112,81,3.983
4113,3,6.685
4114,15,3.363
4115,41,21.807
4118,16,12.51
4120,34,2.922
4122,1,2.302
4125,54,6.355
4127,11,10.448
4128,95,2.022
4132,4,4.654
4133,6,7.646
4134,98,2.492
4137,25,2.602
4142,32,4.403
4146,23,44.816
4151,81,23.419
4152,21,2.542
4153,44,9.928
4156,57,4.093
4157,23,5.925
4159,1,3.203
4161,28,7.096
4163,11,3.233
4164,40,13.571
4165,48,7.656
4166,1,4.624
4169,45,4.644
4170,10,9.077
4176,13,5.835
4178,13,5.114
4179,12,2.032
4180,12,4.634
4184,49,4.133
4187,11,6.855
4190,19,4.113
4198,3,3.122
4203,3,8.167
4205,32,3.533
4206,59,23.709
4207,2,3.143
4209,6,3.193
4210,32,4.524
4211,2,20.897
4215,1,2.922
4220,110,57.576
4223,3,10.168
4224,25,37.4
4225,29,5.074
4226,68,4.704
4227,30,28.393
4228,20,3.793
4229,97,16.143
4230,31,11.099
4234,35,21.107
4235,84,21.777
4236,4,3.543
4237,78,14.261
4243,30,30.234
4244,20,2.992
4247,1,7.646
4248,49,2.242
4251,42,11.249
4253,43,8.036
4256,41,5.574
4260,29,5.534
4270,38,16.173
4271,20,2.322
4273,42,6.916
4274,1,2.752
4275,9,5.895
4276,45,2.452
4278,25,2.512
4281,89,3.573
4285,61,2.762
4287,26,2.152
4289,60,6.655
4293,2,6.996
4294,3,6.045
4303,1,6.425
4307,38,2.952
4311,58,4.033
4313,1,2.692
4315,54,6.405
4318,21,9.478
4320,47,7.946
4325,112,27.212
4328,11,3.533
4330,35,10.719
4331,131,54.243
4340,110,4.644
4343,46,10.458
4346,71,9.347
4347,269,14.522
4348,67,5.474
4350,82,5.224
4351,24,2.252
4352,91,10.498
4353,207,9.598
4354,82,2.012
4355,152,5.735
4357,43,3.593
4359,176,24.59
4363,32,3.082
4366,246,8.086
4367,55,5.564
4368,43,9.077
4370,46,2.032
4372,17,2.552
4373,25,3.813
4378,9,4.944
4380,46,7.166
4381,46,8.937
4382,16,7.106
4384,2,5.614
4386,1,9.508
4390,18,25.06
4391,29,35.768
4392,1,2.272
4393,39,4.494
4394,24,2.692
4398,19,18.935
4399,18,4.794
4401,102,23.589
4402,32,3.883
4403,23,5.144
4404,57,3.193
4405,105,29.273
4406,30,4.383
4411,24,22.028
4412,29,4.804
4413,16,4.984
4416,20,4.954
4424,10,26.861
4427,34,33.947
4429,15,28.923
4431,57,23.829
4432,22,25.27
4433,22,3.353
4434,56,17.024
4435,15,2.012
4437,21,2.442
4439,59,6.195
4441,20,6.996
4443,12,2.092
4444,3,2.732
4445,24,6.936
4446,32,2.002
4451,13,6.685
4452,5,5.935
4453,9,9.918
4454,63,6.645
4455,35,6.595
4463,23,6.035
4464,10,13.471
4465,1,4.854
4466,4,5.354
4468,11,2.872
4469,2,3.763
4470,31,3.513
4473,22,5.094
4480,56,12.74
4483,37,3.403
4484,1,6.695
4487,58,10.608
4492,17,48.948
4493,24,2.592
4496,9,10.829
4498,37,3.923
4500,45,5.875
4502,63,3.122
4503,57,2.912
4505,1,12.179
4506,51,19.545
4509,52,10.438
4514,52,6.445
4515,10,4.834
4516,8,2.172
4517,18,3.323
4518,25,5.044
4523,54,9.427
4524,173,4.804
4526,26,2.012
4528,51,10.799
4532,21,3.483
4535,16,19.455
4536,20,3.853
4538,56,16.623
4539,16,6.335
4541,36,9.808
4544,12,3.863
4546,8,12.05
4547,2,3.333
4549,13,2.542
4554,11,7.166
4557,2,6.775
4558,20,8.357
4560,1,2.822
4563,30,5.564
4565,18,3.122
4566,33,23.148
4568,35,7.736
4569,16,17.954
4577,20,4.373
4578,1,3.333
4579,1,2.092
4580,68,9.237
4583,26,2.692
4584,40,10.678
4585,1,5.154
4592,1,6.785
4595,21,3.293
4609,31,3.343
4619,53,4.644
4627,13,4.143
4632,19,4.544
4637,56,5.014
4640,8,10.118
4646,26,13.611
4650,5,2.242
4651,9,3.293
4654,28,19.845
4660,14,2.992
4661,16,2.432
4665,57,3.062
4667,1,7.456
4671,19,4.053
4676,12,3.933
4683,13,3.202
4687,1,8.066
4688,22,17.884
4690,3,2.452
4691,31,6.125
4693,4,13.01
4696,28,7.406
4701,13,4.013
4711,9,5.344
4713,65,11.849
4721,47,2.862
4722,4,4.073
4723,35,2.722
4728,12,2.102
4729,16,14.741
4732,110,2.092
4744,52,15.202
4754,7,15.532
4755,57,5.794
4756,33,2.362
4757,8,3.943
4758,12,2.672
4759,8,2.372
4761,1,2.832
4762,11,4.784
4765,26,4.523
4768,18,8.196
4769,23,10.788
4771,50,30.743
4772,2,6.665
4775,12,2.862
4776,14,2.922
4778,91,64.539
4780,8,22.907
4783,17,2.452
4787,24,6.185
4793,4,2.492
4794,11,2.132
4795,264,7.876
4799,10,6.154
4802,1,3.343
4806,25,8.757
4807,14,3.443
4810,1,2.152
4811,19,13.38
4818,39,10.078
4819,47,3.022
4820,55,10.528
4827,1,3.543
4829,17,8.066
4830,1,7.596
4831,13,13.19
4835,1,2.212
4836,28,27.771
4837,1,10.528
4842,6,4.884
4843,19,40.051
4847,7,5.844
4850,1,3.613
4857,10,65.411
4858,1,16.733
4863,6,10.989
4865,22,29.123
4866,2,3.773
4867,48,3.763
4869,58,7.326
4871,18,15.993
4875,72,37.35
4877,11,3.733
4878,24,5.494
4884,42,2.892
4885,45,3.563
4887,36,4.654
4889,3,9.507
4890,9,6.795
4892,89,4.373
4895,61,2.842
4896,13,4.574
4903,39,2.002
4908,8,4.894
4912,35,39.531
4920,31,8.006
4921,2,4.283
4925,6,6.825
4928,1,2.802
4929,1,5.574
4930,1,3.012
4934,67,4.794
4941,23,9.878
4952,39,3.323
4958,1,5.004
4960,25,2.052
4962,139,11.709
4966,1,5.965
4968,2,9.007
4969,2,8.547
4970,58,30.815
4971,14,7.176
4972,21,8.547
4973,27,8.417
4977,24,5.044
4986,94,9.237
4992,6,50.399
4993,25,8.297
5004,59,2.752
5005,20,3.082
5007,20,6.785
5012,27,3.072
5013,139,3.042
5014,37,3.313
5024,15,3.683
5036,10,7.736
5037,19,5.985
5039,1,2.532
5046,18,37.999
5048,8,13.841
5050,2,6.025
5051,1,37.158
5060,33,2.472
5065,5,26.751
5067,22,6.505
5069,5,3.042
5070,2,4.844
5074,101,29.193
5077,1,5.975
5084,24,11.529
5087,25,2.102
5090,45,12.329
5091,172,52.48
5094,3,2.872
5095,77,2.542
5098,101,34.226
5107,1,5.985
5118,7,6.725
5125,1,2.982
5126,2,2.642
5130,3,3.433
5132,5,4.814
5133,53,12.399
5139,3,2.872
5145,177,36.768
5146,11,3.433
5148,1,2.832
5155,19,5.074
5158,29,6.745
5160,9,3.112
5162,2,4.824
5165,18,22.437
5166,24,2.232
5168,57,21.737
5170,16,6.145
5171,2,12.75
5174,2,3.643
5175,18,6.775
5179,29,2.032
5182,27,2.542
5183,12,14.581
5186,1,12.249
5187,1,19.895
5188,43,2.972
5189,35,4.193
5192,33,4.934
5194,2,5.444
5196,14,22.627
5197,24,3.022
5198,3,4.884
5200,1,2.342
5206,32,4.013
5207,28,3.773
5208,29,2.322
5212,16,2.132
5215,24,2.562
5223,23,19.535
5226,10,4.173
5229,10,2.172
5233,87,13.301
5238,1,13.401
5239,1,10.258
5243,11,7.546
5244,70,7.556
5245,2,16.063
5250,62,8.987
5261,86,25.691
5262,1,3.763
5263,50,2.672
5267,6,2.112
5268,23,3.423
5274,27,9.418
5283,22,12.88
5287,54,35.899
5288,8,12.44
5291,14,17.964
5298,14,28.863
5299,1,3.623
5301,5,3.713
5302,50,13.12
5305,33,10.088
5309,1,3.223
5311,22,5.474
5317,40,7.976
5318,21,14.902
5319,38,24.119
5321,58,45.767
5329,25,2.102
5334,33,3.443
5337,35,3.443
5339,43,6.315
5341,15,3.703
5347,1,2.272
5350,1,16.173
5361,10,6.855
5365,3,3.983
5367,6,3.413
5368,1,5.074
5369,3,2.912
5370,3,4.644
5372,31,3.363
5373,13,3.523
5374,1,5.064
5378,7,3.393
5381,4,4.153
5382,48,2.302
5383,45,2.012
5384,1,2.032
5385,4,2.182
5387,1,2.392
5388,4,2.792
5390,2,4.744
5392,34,12.67
5393,68,30.594
5395,12,3.573
5396,2,2.502
5397,214,64.391
5400,32,8.267
5401,16,8.157
5407,13,3.082
5408,48,3.873
5416,2,2.832
5417,2,3.243
5420,1,18.985
5421,110,25.871
5422,20,2.432
5424,32,29.003
5425,30,14.061
5428,17,15.172
5429,97,2.452
5432,4,20.767
5434,17,4.574
5436,35,3.473
5438,9,10.388
5439,30,5.394
5440,20,2.362
5442,35,3.513
5443,139,10.849
5447,26,3.363
5449,16,4.424
5450,39,5.294
5454,8,3.363
5455,29,4.333
5456,3,2.002
5458,7,3.153
5459,2,4.634
5460,33,30.845
5461,57,4.043
5463,40,6.885
5464,10,2.302
5477,52,13.661
5478,1,5.715
5479,1,2.762
5480,51,4.263
5482,1,3.413
5483,46,4.023
5486,18,6.095
5488,30,2.712
5489,17,6.025
5491,21,3.303
5493,4,5.374
5495,49,12.38
5497,1,2.792
5502,7,2.802
5503,163,23.018
5504,27,6.315
5505,1,2.322
5511,15,8.607
5513,3,2.592
5517,31,4.804
5518,13,2.312
5523,33,25.01
5525,2,4.474
5526,8,4.193
5527,15,10.979
5529,1,7.176
5530,34,11.389
5531,108,5.254
5540,80,9.638
5543,92,36.97
5547,76,2.842
5548,17,3.092
5555,9,2.152
5558,29,5.494
5560,13,5.514
5561,23,6.956
5562,50,10.639
5586,44,26.391
5589,69,2.682
5590,56,25.61
5592,106,4.163
5593,59,5.434
5594,128,19.666
5595,61,13.991
5596,57,5.604
5597,53,2.682
5598,112,4.754
5599,75,23.249
5600,87,20.086
5603,57,7.236
5605,25,4.934
5611,35,2.222
5612,40,19.405
5613,98,5.444
5618,53,16.413
5619,18,10.478
5620,31,3.943
5623,25,2.432
5625,121,17.894
5626,30,4.373
5628,39,8.387
5629,182,8.467
5634,28,2.792
5638,10,5.775
5639,10,5.264
5643,10,3.463
5646,10,4.053
5648,25,2.092
5651,5,2.242
5652,35,12.72
5653,35,3.373
5654,36,8.817
5655,23,2.532
5659,4,4.003
5662,29,3.643
5663,47,6.886
5665,1,6.966
5666,15,5.464
5667,16,40.602
5668,1,2.792
5671,44,9.848
5672,3,7.706
5674,4,7.996
5676,21,2.542
5677,1,2.602
5678,1,2.192
5680,21,7.336
5683,21,12.22
5686,8,4.834
5704,40,7.766
5708,16,3.283
5709,8,7.276
5718,24,6.075
5721,56,2.152
5722,28,2.272
5723,11,3.293
5724,26,3.703
5725,17,2.572
5727,25,5.064
5728,57,28.503
5729,18,2.692
5735,27,7.436
5743,22,72.478
5747,11,13
5752,5,26.111
5755,39,13.611
5758,8,25.53
5765,39,8.086
5766,47,2.462
5772,57,6.785
5778,21,8.137
5785,1,50.54
5794,15,19.556
5802,25,13.301
5803,6,6.315
5804,133,9.057
5821,19,19.996
5830,8,6.565
5831,13,2.672
5833,45,7.886
5835,16,4.544
5838,34,4.484
5839,46,3.533
5840,50,4.033
5841,152,14.031
5842,43,12.72
5850,16,2.062
5854,28,3.473
5855,131,16.663
5858,41,3.653
5861,36,3.933
5862,43,3.443
5869,48,3.223
5870,60,11.579
5871,100,2.702
5878,14,2.222
5880,1,9.237
5882,29,3.603
5886,31,19.385
5887,17,4.534
5889,64,17.094
5891,3,10.398
5900,13,40.482
5907,17,7.576
5908,3,2.552
5911,64,2.702
5912,13,2.522
5914,1,6.165
5916,13,5.564
5928,1,2.202
5929,30,5.394
5932,40,4.263
5939,9,6.986
5942,30,3.583
5947,40,6.205
5948,46,26.021
5951,18,3.643
5952,13,4.363
5953,1,4.123
5957,60,31.405
5968,7,3.433
5971,15,2.702
5977,59,13.12
5991,14,2.762
5992,11,14.611
5994,7,3.713
5995,13,4.043
5999,43,7.926
6001,12,3.453
6003,48,36.298
6005,2,3.903
6010,18,2.422
6015,59,4.163
6016,21,3.513
6017,106,7.146
6019,43,12.7
6020,15,2.082
6022,15,16.713
6023,31,16.723
6027,20,8.667
6028,28,9.117
6031,31,8.697
6032,36,2.142
6033,28,5.014
6034,13,5.174
6036,1,4.213
6037,1,2.642
6039,15,4.644
6040,1,6.585
6041,44,11.349
6051,1,10.298
6053,15,4.654
6055,41,38.811
6059,6,4.874
6062,26,5.594
6069,42,13.771
6070,9,4.444
6082,33,8.847
6085,5,4.433
6091,1,4.654
6093,42,6.675
6094,2,13.23
6095,14,3.623
6096,57,11.089
6099,15,6.935
6101,42,32.175
6103,47,3.743
6104,1,14.361
6107,1,11.699
6108,88,4.233
6109,8,75.318
6114,16,6.595
6116,30,3.723
6117,16,9.507
6120,3,4.804
6121,23,7.375
6124,5,2.162
6126,29,2.562
6128,27,16.873
6135,28,2.132
6137,16,11.379
6139,68,4.313
6141,30,2.082
6142,60,22.657
6144,42,8.927
6147,17,16.963
6148,1,8.096
6151,1,18.394
6153,2,2.082
6154,20,3.523
6155,1,6.255
6158,26,10.768
6160,16,14.711
6162,37,8.457
6163,1,2.702
6164,1,5.654
6167,44,20.136
6168,34,19.835
6170,95,14.611
6175,1,2.182
6180,21,7.155
6181,12,2.642
6183,1,7.255
6184,1,12.449
6185,9,8.797
6188,15,2.472
6194,14,4.063
6201,21,3.002
6202,9,7.556
6204,24,2.272
6206,2,2.162
6208,86,56.853
6212,69,6.435
6213,145,18.414
6216,11,5.034
6217,17,9.768
6219,1,16.313
6221,34,8.887
6222,1,13.2
6224,7,6.805
6226,20,11.699
6228,1,5.234
6230,64,45.575
6233,14,5.234
6236,44,9.387
6237,105,8.517
6247,12,5.024
6250,11,7.976
6251,22,4.624
6256,8,13.23
6257,82,24.97
6264,1,12.54
6275,3,18.144
6276,8,9.658
6278,35,17.804
6286,23,5.244
6289,23,2.962
6293,1,2.752
6296,2,2.802
6297,30,3.533
6298,30,19.816
6305,40,4.373
6306,13,5.484
6307,13,5.374
6310,27,5.424
6315,31,5.364
6316,2,2.182
6317,37,4.764
6318,22,10.358
6321,31,4.243
6322,23,7.346
6323,29,4.213
6326,49,20.426
6329,2,11.009
6333,66,15.442
6335,7,6.335
6337,21,2.132
6341,76,3.563
6344,100,7.426
6346,88,26.811
6350,64,2.522
6354,28,3.903
6355,12,3.383
6356,60,6.845
6357,29,3.643
6361,54,3.363
6367,70,16.693
6371,7,4.013
6375,29,2.052
6382,8,3.323
6383,81,22.338
6384,96,23.138
6390,1,14.421
6391,38,7.906
6392,3,32.796
6394,45,85.836
6396,28,3.983
6397,21,7.726
6399,25,9.367
6401,29,4.073
6402,85,12.249
6406,17,6.595
6407,68,8.547
6411,60,38.74
6413,35,10.948
6414,1,4.794
6418,9,2.562
6419,104,11.709
6422,28,16.733
6426,13,7.676
6429,8,16.823
6436,13,4.013
6437,83,3.102
6438,6,2.812
6439,3,2.011
6440,226,150.71
6443,7,9.317
6445,43,16.512
6446,28,3.403
6447,17,9.147
6448,1,4.343
6456,21,2.122
6459,19,5.044
6462,49,11.249
6463,15,5.865
6464,45,4.043
6466,27,7.085
6472,11,8.907
6478,2,9.287
6479,1,4.544
6480,3,2.372
6483,25,2.122
6487,23,3.513
6492,13,2.622
6493,35,21.316
6497,24,4.974
6498,23,10.038
6499,22,4.273
6502,14,9.768
6504,46,10.138
6505,3,10.668
6507,74,2.172
6509,52,4.323
6513,136,115.769
6515,2,12.62
6517,30,3.813
6518,163,6.065
6519,1,9.607
6520,1,2.402
6522,1,4.453
6523,7,25.66
6524,58,5.744
6527,37,2.152
6528,7,3.683
6529,27,6.405
6530,20,5.774
6531,37,15.802
6532,180,13.07
6533,46,5.745
6534,127,13.401
6535,68,15.552
6536,45,4.634
6537,92,11.529
6538,55,11.549
6539,50,2.602
6540,19,4.504
6542,93,5.634
6546,24,18.435
6547,21,4.233
6548,12,11.369
6549,53,3.052
6552,53,19.235
6553,21,6.305
6554,25,8.387
6556,24,2.552
6557,21,4.874
6558,31,6.795
6559,65,39.981
6560,22,12.029
6562,66,65.231
6568,9,42.704
6569,14,3.152
6572,61,21.657
6573,61,9.798
6578,138,32.796
6579,32,24.079
6582,216,32.556
6583,69,15.582
6585,3,6.775
6588,53,3.843
6592,10,2.642
6595,31,2.422
6599,28,20.726
6600,51,4.213
6602,62,20.476
6604,11,6.455
6608,25,48.488
6609,1,27.342
6611,62,21.257
6612,156,33.817
6613,33,2.412
6614,34,4.223
6615,33,2.992
6620,100,12.76
6622,65,35.919
6625,31,3.583
6627,39,2.032
6628,18,2.132
6629,19,24.139
6630,91,5.344
6632,87,9.367
6633,21,8.657
6634,90,10.799
6635,24,2.752
6642,53,4.784
6644,69,6.195
6645,109,16.853
6647,51,38.591
6650,34,15.342
6653,9,3.343
6661,43,4.984
6662,78,3.052
6664,25,9.007
6665,47,9.217
6666,28,7.656
6669,95,2.582
6670,20,5.304
6671,65,8.347
6674,93,8.136
6675,83,15.172
6676,39,3.533
6677,123,11.239
6679,1,2.272
6680,87,9.457
6683,4,3.843
6686,22,2.682
6695,38,2.252
6697,20,10.698
6699,48,4.353
6704,9,10.038
6706,53,19.385
6707,3,3.082
6709,63,12.12
6710,43,4.273
6719,124,16.393
6722,12,2.202
6723,7,10.999
6724,1,18.875
6727,1,8.086
6730,10,8.317
6731,1,3.783
6732,57,13.871
6736,125,13.971
6737,134,13.66
6738,156,2.322
6739,26,9.357
6743,18,13.54
6744,108,10.048
6745,73,22.497
6746,1,4.373
6748,6,4.333
6749,152,6.245
6752,147,15.202
6754,70,14.011
6758,12,66.491
6759,21,5.835
6760,101,2.372
6761,14,10.728
6762,67,24.569
6763,106,21.046
6766,3,3.733
6767,56,6.275
6768,27,4.253
6769,73,8.016
6771,7,4.594
6773,186,22.597
6775,1,2.552
6776,1,17.814
6777,1,28.031
6779,46,2.232
6780,1,2.172
6781,101,2.002
6784,62,4.353
6785,73,5.865
6790,83,7.536
6791,6,10.828
6792,40,3.192
6793,12,7.206
6795,3,2.932
6796,5,4.724
6797,39,4.964
6798,108,25.61
6800,40,3.913
6801,13,3.012
6803,15,6.215
6804,47,19.505
6806,125,30.224
6807,25,2.302
6808,13,2.612
6810,61,5.154
6811,84,10.388
6812,49,18.915
6813,25,12.44
6814,3,3.433
6816,10,4.003
6819,12,3.122
6820,26,4.734
6821,30,9.677
6822,107,13.631
6823,19,4.483
6824,10,2.832
6825,102,14.001
6826,389,175.326
6827,25,2.102
6828,85,2.252
6829,128,10.108
6830,21,27.061
6833,105,4.584
6834,45,5.544
6835,62,11.199
6836,1,2.362
6837,213,13.661
6838,1,2.342
6839,58,4.904
6840,113,3.323
6841,41,2.752
6842,225,17.784
6843,16,2.682
6846,39,3.753
6850,23,12.64
6853,175,45.305
6855,5,2.952
6856,123,3.833
6857,1,3.122
6858,56,2.992
6861,1,4.904
6864,1,8.016
6869,27,2.002
6870,68,6.735
6871,16,4.624
6872,58,10.268
6875,61,7.095
6876,88,3.883
6877,21,2.692
6881,5,23.158
6883,93,6.235
6885,61,16.913
6886,80,20.376
6887,6,15.182
6890,1,12.84
6892,1,5.724
6893,86,5.184
6895,48,2.772
6896,22,7.576
6897,39,2.522
6898,185,4.433
6902,79,20.576
6903,153,2.882
6904,59,3.563
6905,128,6.275
6906,216,16.392
6907,40,2.722
6909,178,9.047
6910,104,3.172
6911,107,4.674
6912,123,8.316
6913,134,3.823
6914,24,2.222
6915,109,2.612
6916,96,3.623
6917,39,3.813
6918,18,7.056
6920,17,2.282
6924,25,2.142
6931,2,5.364
6932,2,3.563
6935,4,5.144
6937,1,2.542
6938,25,2.362
6940,51,23.708
6941,64,6.905
6942,58,6.125
6943,90,13.961
6944,37,5.164
6946,65,24.539
6947,2,21.136
6951,21,3.643
6954,30,4.694
6955,1,2.252
6956,206,85.335
6958,17,4.373
6960,30,5.074
6961,145,81.222
6962,1,9.477
6963,2,3.803
6964,88,13.59
6965,12,19.305
6967,43,3.753
6972,12,3.092
6974,64,9.427
6976,48,2.572
6978,28,15.552
6980,10,6.545
6981,1,4.383
6983,121,19.755
6985,63,37.249
6988,1,16.233
6991,153,35.488
6994,25,9.678
6996,45,42.073
6997,51,54.502
6998,18,9.277
7000,60,3.202
7002,90,7.196
7006,134,17.263
7007,58,12.55
7008,64,5.434
7010,2,10.218
7014,137,102.209
7018,104,40.592
7019,95,38.52
7020,84,6.555
7024,40,6.795
7025,109,41.763
7026,46,6.285
7029,6,13.1
7031,61,4.714
7032,83,9.267
7033,168,51.04
7034,9,37.119
7037,31,2.662
7040,277,118.632
7041,48,8.046
7042,25,37.909
7043,192,18.434
7045,43,2.332
7047,69,7.656
7052,36,4.003
7053,75,27.422
7054,41,5.204
7056,34,13.881
7058,42,31.124
7061,45,2.622
7063,66,5.244
7064,440,317.999
7065,35,37.609
7069,35,8.066
7070,24,51.47
7071,39,31.265
7072,6,5.775
7075,20,13.17
7078,85,35.438
7079,171,9.237
7080,55,4.113
7081,35,9.067
7082,16,4.494
7085,47,2.042
7086,40,3.833
7093,17,2.272
7095,43,15.732
7097,20,3.753
7099,45,4.424
7100,67,13.15
7101,17,7.476
7102,146,50.9
7103,42,2.202
7104,51,18.955
7109,56,6.915
7114,50,2.912
7115,36,4.714
7117,29,10.068
7118,30,2.392
7122,35,3.843
7128,59,2.182
7129,13,4.243
7130,69,8.517
7133,21,2.402
7136,16,14.431
7139,113,12.74
7140,28,2.232
7148,41,2.332
7149,1,7.136
7150,2,7.436
7152,1,9.518
7154,55,35.148
7156,1,3.453
7159,26,4.123
7160,87,4.734
7164,11,5.905
7165,133,2.662
7171,9,20.947
7176,2,27.882
7177,56,3.383
7179,34,2.802
7182,61,6.986
7185,68,3.623
7189,3,4.514
7191,77,6.295
7193,1,2.432
7194,4,2.452
7195,85,4.043
7196,21,3.843
7198,5,3.933
7199,18,19.856
7200,76,24.87
7202,16,2.742
7205,26,4.133
7206,54,11.709
7210,50,8.577
7214,45,13.891
7218,53,5.534
7222,47,2.432
7224,73,2.772
7230,35,4.263
7236,33,2.232
7237,25,14.492
7239,57,9.808
7240,22,26.011
7242,72,6.545
7245,1,8.026
7247,1,2.162
7248,2,7.056
7249,39,5.845
7251,1,4.624
7255,29,37.57
7257,2,3.723
7258,134,13.28
7259,19,4.203
7260,44,19.686
7262,19,4.774
7263,50,5.745
7264,12,3.012
7265,7,7.726
7275,72,78.502
7276,38,14.561
7277,105,30.414
7279,58,2.762
7281,34,5.694
7285,62,21.107
7286,58,41.572
7287,195,110.636
7288,90,42.233
7289,52,3.913
7290,169,70.675
7291,61,2.442
7292,35,3.353
7294,32,4.634
7296,68,9.808
7297,17,5.855
7299,58,6.005
7301,5,2.212
7303,57,2.432
7306,5,5.034
7307,1,3.062
7308,59,54.813
7312,99,10.248
7313,5,8.036
7314,18,21.847
7318,36,7.086
7319,18,3.493
7321,5,7.526
7324,12,8.707
7326,42,40.932
7327,29,10.838
7328,6,3.222
7329,25,5.074
7330,26,2.022
7331,151,21.286
7332,24,2.472
7333,8,3.303
7335,44,2.562
7336,240,35.908
7337,24,3.182
7338,138,10.458
7339,38,2.532
7340,51,6.085
7341,20,6.095
7342,86,28.922
7343,18,4.323
7344,3,2.162
7345,1,3.162
7346,78,5.814
7347,39,14.351
7349,64,9.968
7350,1,11.038
7351,68,2.882
7352,102,7.746
7354,26,2.122
7355,40,24.389
7356,51,2.972
7357,18,2.852
7359,134,10.788
7360,17,3.242
7361,17,3.973
7362,28,4.383
7363,12,5.895
7365,27,10.398
7368,17,2.632
7369,6,2.512
7372,64,3.383
7373,18,6.695
7374,1,3.172
7375,112,8.487
7376,79,2.172
7377,1,19.685
7378,35,2.412
7381,6,11.499
7382,14,3.503
7384,41,2.582
7385,27,3.893
7386,46,6.165
7387,77,9.037
7388,95,8.426
7391,23,12.089
7392,37,2.742
7393,126,13.19
7396,75,5.304
7398,5,6.745
7399,59,9.237
7400,3,2.192
7401,85,9.047
7402,1,2.102
7403,1,7.666
7405,59,7.236
7406,20,11.269
7407,2,2.532
7409,14,2.442
7410,1,2.812
7413,20,14.792
7414,9,8.156
7417,12,6.525
7419,116,32.856
7421,53,8.437
7424,10,28.262
7425,5,8.046
7427,4,8.557
7429,3,2.412
7431,49,2.022
7432,4,9.587
7433,39,6.175
7434,13,2.842
7435,36,3.182
7437,5,5.164
7438,12,2.692
7439,5,3.192
7440,21,5.985
7441,1,9.938
7442,80,2.792
7448,59,2.902
7453,235,37.449
7454,60,14.661
7455,1,2.752
7457,41,3.973
7458,112,51.991
7460,22,2.542
7461,15,2.752
7463,112,6.465
7464,56,23.979
7465,126,14.571
7466,13,7.866
7467,94,53.482
7470,12,3.162
7473,79,19.185
7487,86,3.122
7488,1,4.033
7489,77,6.075
7491,97,6.455
7494,17,11.919
7496,215,75.188
7497,30,2.272
7498,20,3.883
7501,28,2.932
7502,96,15.122
7503,74,8.737
7504,50,3.583
7505,118,16.122
7506,60,3.463
7507,16,2.072
7508,1,2.092
7509,1,5.854
7510,9,19.285
7511,8,2.142
7516,77,15.872
7520,102,24.369
7521,29,2.972
7522,46,6.285
7523,20,4.173
7524,79,10.038
7525,49,9.137
7526,15,4.103
7527,14,2.822
7529,32,8.056
7530,1,2.602
7531,122,39.641
7533,148,10.468
7534,26,22.788
7535,44,4.714
7537,37,3.173
7540,80,33.787
7542,92,6.555
7543,26,3.863
7544,7,2.732
7545,35,3.823
7546,100,8.116
7547,108,9.558
7548,107,5.705
7550,47,2.202
7552,125,4.584
7553,55,4.213
7554,87,7.736
7555,136,3.613
7561,7,5.795
7566,30,57.926
7571,4,11.139
7573,24,7.996
7577,3,4.974
7578,50,8.046
7579,31,4.283
7580,40,8.347
7581,111,4.604
7584,18,2.702
7585,45,9.387
7586,19,2.822
7587,17,5.184
7588,65,7.686
7589,31,5.554
7590,41,6.815
7592,248,181.243
7593,1,2.422
7595,19,3.172
7596,40,2.002
7597,69,3.112
7598,112,9.127
7599,5,2.392
7601,2,13.641
7603,59,2.132
7607,65,43.044
7608,43,3.253
7610,148,20.396
7611,36,13.05
7612,12,2.632
7613,5,3.443
7614,21,2.902
7615,23,2.462
